dt,co2_ppm,temperature_c,humidity_pct,lvoc_ppb,pm25_ugm3,headcount
2024-04-05 04:30:00,453.0,21.0,43.0,0.0,32.0,0.9166666666666667
2024-04-05 04:45:00,448.0,21.0,43.0,0.0,26.0,0.9750000000000001
2024-04-05 05:00:00,451.5,21.0,43.0,0.0,32.5,1.0333333333333332
2024-04-05 05:15:00,453.0,21.0,43.0,3.0,31.0,1.0916666666666666
2024-04-05 05:30:00,458.0,21.0,43.0,9.0,33.0,1.15
2024-04-05 05:45:00,446.5,21.0,44.0,4.5,34.0,1.2083333333333333
2024-04-05 06:00:00,448.0,21.0,44.0,3.0,42.0,1.2666666666666666
2024-04-05 06:15:00,454.5,21.0,44.0,1.0,39.5,1.325
2024-04-05 06:30:00,447.0,21.0,44.0,1.0,41.0,1.3833333333333333
2024-04-05 06:45:00,458.0,21.0,44.0,0.0,47.0,1.4416666666666667
2024-04-05 07:00:00,445.5,20.9,44.0,0.0,32.5,1.5
2024-04-05 07:15:00,461.0,21.0,45.0,0.0,10.0,0.6666666666666666
2024-04-05 07:30:00,455.0,22.15,42.5,0.0,4.5,0.2727272727272727
2024-04-05 07:45:00,449.0,23.3,41.0,0.0,5.0,0.3333333333333333
2024-04-05 08:00:00,465.0,24.0,40.0,0.0,3.0,0.375
2024-04-05 08:15:00,466.0,24.0,39.5,0.0,2.0,1.4411764705882353
2024-04-05 08:30:00,460.0,23.8,40.0,0.0,4.0,0.3333333333333333
2024-04-05 08:45:00,451.0,23.8,40.0,0.0,3.0,1.3928571428571428
2024-04-05 09:00:00,470.0,23.5,41.0,0.0,2.5,1.66
2024-04-05 09:15:00,476.0,23.5,41.0,0.0,5.0,1.793103448275862
2024-04-05 09:30:00,470.5,23.4,41.5,0.0,3.0,1.8709677419354838
2024-04-05 09:45:00,480.0,23.3,42.0,0.0,7.0,1.2285714285714286
2024-04-05 10:00:00,460.0,23.3,42.0,0.0,3.0,1.5714285714285714
2024-04-05 10:15:00,489.0,23.3,42.5,0.0,2.5,1.8072289156626506
2024-04-05 10:30:00,465.0,23.3,43.0,0.0,2.0,1.8235294117647058
2024-04-05 10:45:00,485.0,23.3,43.0,0.0,2.5,2.3333333333333335
2024-04-05 11:00:00,495.0,23.5,43.0,0.0,6.0,3.0
2024-04-05 11:15:00,500.0,23.5,44.0,0.0,8.0,2.269230769230769
2024-04-05 11:30:00,480.0,23.65,44.0,0.0,3.0,3.054054054054054
2024-04-05 11:45:00,489.0,23.8,44.0,0.0,8.0,2.24
2024-04-05 12:00:00,492.5,23.8,44.5,0.0,3.0,2.3424657534246576
2024-04-05 12:15:00,513.0,23.8,45.0,0.0,3.0,2.1927710843373496
2024-04-05 12:30:00,488.0,23.8,45.0,0.0,2.0,2.287878787878788
2024-04-05 12:45:00,488.0,23.8,45.0,0.0,2.5,1.6923076923076923
2024-04-05 13:00:00,502.0,23.8,46.0,0.0,1.0,2.2972972972972974
2024-04-05 13:15:00,498.0,23.8,46.0,0.0,2.0,3.519230769230769
2024-04-05 13:30:00,504.0,23.8,46.0,0.0,2.0,3.6601941747572817
2024-04-05 13:45:00,511.0,24.0,46.0,0.0,2.0,1.7413793103448276
2024-04-05 14:00:00,467.5,23.9,46.0,0.0,2.5,1.5285714285714285
2024-04-05 14:15:00,466.0,23.8,47.0,0.0,4.0,1.9523809523809523
2024-04-05 14:30:00,456.0,23.8,47.0,0.0,3.0,1.7246376811594204
2024-04-05 14:45:00,465.0,23.8,48.0,0.0,2.0,2.042105263157895
2024-04-05 15:00:00,455.0,23.8,49.0,0.0,2.0,2.0714285714285716
2024-04-05 15:15:00,459.5,23.8,49.0,0.0,2.5,2.212121212121212
2024-04-05 15:30:00,472.0,23.8,50.0,0.0,4.0,1.6923076923076923
2024-04-05 15:45:00,459.0,23.8,50.0,0.0,1.0,1.375
2024-04-05 16:00:00,460.0,23.8,50.0,0.0,3.5,1.40625
2024-04-05 16:15:00,456.0,23.8,51.0,0.0,2.0,1.5
2024-04-05 16:30:00,472.5,23.8,51.0,0.0,4.0,1.3333333333333333
2024-04-05 16:45:00,459.0,23.8,52.0,0.0,3.0,0.95
2024-04-05 17:00:00,458.0,23.8,52.0,0.0,4.0,0.9285714285714286
2024-04-05 17:15:00,470.0,23.8,52.0,0.0,2.0,1.1111111111111112
2024-04-05 17:30:00,488.0,23.8,52.0,0.0,2.0,1.5
2024-04-05 17:45:00,479.0,23.8,53.0,0.0,2.0,1.5454545454545454
2024-04-05 18:00:00,468.0,23.8,53.0,0.0,2.0,1.7755102040816326
2024-04-05 18:15:00,462.0,23.5,53.0,0.0,3.0,1.8125
2024-04-05 18:30:00,466.0,23.5,53.0,0.0,2.0,0.6363636363636364
2024-04-05 18:45:00,434.0,23.5,53.0,0.0,2.0,0.6
2024-04-05 19:00:00,444.0,23.5,54.0,0.0,3.0,0.9523809523809523
2024-04-05 19:15:00,449.0,23.3,54.5,0.5,2.0,0.9259259259259259
2024-04-05 19:30:00,453.0,23.3,55.0,0.0,3.0,0.375
2024-04-05 19:45:00,448.0,23.5,55.0,0.0,2.0,0.34782608695652173
2024-04-05 20:00:00,450.0,23.5,55.0,0.0,1.0,0.3333333333333333
2024-04-05 20:15:00,436.0,23.5,55.0,0.0,5.0,0.6871345029239766
2024-04-05 20:30:00,438.0,23.4,56.0,0.0,1.5,1.04093567251462
2024-04-05 20:45:00,444.0,23.3,56.0,0.0,2.0,1.394736842105263
2024-04-05 21:00:00,447.5,23.3,56.0,0.0,2.5,1.5227272727272727
2024-04-05 21:15:00,451.0,23.3,56.0,0.0,2.0,1.4883720930232558
2024-04-05 21:30:00,450.0,23.3,56.0,0.0,2.0,1.7611940298507462
2024-04-05 21:45:00,449.5,23.3,55.0,0.0,3.0,0.0
2024-04-05 22:00:00,437.0,23.3,54.0,0.0,1.0,0.34615384615384615
2024-04-05 22:15:00,434.0,23.3,54.0,0.0,3.0,0.6923076923076923
2024-04-05 22:30:00,435.5,23.3,53.0,0.0,2.0,0.7435897435897436
2024-04-05 22:45:00,437.0,23.3,53.0,0.0,2.0,0.7948717948717948
2024-04-05 23:00:00,430.0,23.3,52.0,0.0,1.0,0.8461538461538461
2024-04-05 23:15:00,434.0,23.3,52.0,0.0,2.0,0.8974358974358975
2024-04-05 23:30:00,424.0,23.3,52.0,0.0,1.0,0.9487179487179487
2024-04-05 23:45:00,442.5,23.0,52.0,0.0,1.0,1.0
2024-04-06 00:00:00,449.0,23.0,52.0,0.0,1.0,0.0
2024-04-06 00:15:00,427.0,23.0,52.0,0.0,4.0,0.037037037037037035
2024-04-06 00:30:00,429.0,22.8,53.0,0.0,4.0,0.07407407407407407
2024-04-06 00:45:00,432.0,22.8,53.0,0.0,2.0,0.1111111111111111
2024-04-06 01:00:00,431.0,22.8,53.0,0.0,1.5,0.14814814814814814
2024-04-06 01:15:00,443.0,22.8,53.0,0.0,5.0,0.18518518518518517
2024-04-06 01:30:00,439.5,22.5,53.0,0.0,2.0,0.2222222222222222
2024-04-06 01:45:00,436.0,22.5,53.0,0.0,1.0,0.25925925925925924
2024-04-06 02:00:00,437.0,22.5,53.0,0.0,3.0,0.2962962962962963
2024-04-06 02:15:00,434.5,22.5,54.0,0.0,2.0,0.3333333333333333
2024-04-06 02:30:00,437.0,22.5,53.0,0.0,5.0,0.3333333333333333
2024-04-06 02:45:00,440.0,22.5,53.0,0.0,3.0,0.3333333333333333
2024-04-06 03:00:00,432.0,22.5,53.0,0.0,2.5,0.3333333333333333
2024-04-06 03:15:00,437.0,22.5,53.0,0.0,2.0,0.3333333333333333
2024-04-06 03:30:00,434.0,22.5,53.0,0.0,4.0,0.3333333333333333
2024-04-06 03:45:00,432.0,22.5,53.0,0.0,2.0,0.3333333333333333
2024-04-06 04:00:00,433.0,22.3,53.0,0.0,4.0,0.3333333333333333
2024-04-06 04:15:00,433.0,22.3,53.0,0.0,3.0,0.3333333333333333
2024-04-06 04:30:00,438.0,22.3,53.0,0.0,3.0,0.3333333333333333
2024-04-06 04:45:00,435.5,22.3,53.0,0.0,2.0,0.3333333333333333
2024-04-06 05:00:00,443.0,22.3,53.0,0.0,2.0,0.3333333333333333
2024-04-06 05:15:00,446.0,22.3,53.0,0.0,2.0,0.3333333333333333
2024-04-06 05:30:00,433.0,22.0,53.0,0.0,3.0,0.3333333333333333
2024-04-06 05:45:00,425.0,22.0,53.0,0.0,1.0,0.3333333333333333
2024-04-06 06:00:00,428.0,22.0,54.0,0.0,2.0,0.3333333333333333
2024-04-06 06:15:00,430.0,22.0,54.0,0.0,2.5,0.3333333333333333
2024-04-06 06:30:00,430.0,22.0,54.0,0.0,1.0,0.3333333333333333
2024-04-06 06:45:00,437.0,22.0,54.0,0.0,3.5,0.3333333333333333
2024-04-06 07:00:00,433.0,22.0,54.0,0.0,3.0,0.3333333333333333
2024-04-06 07:15:00,454.0,22.0,53.0,0.0,2.0,0.3333333333333333
2024-04-06 07:30:00,438.0,22.4,52.5,0.0,1.0,0.3333333333333333
2024-04-06 07:45:00,453.0,22.8,52.0,0.0,2.0,0.3333333333333333
2024-04-06 08:00:00,430.0,22.8,52.5,0.0,0.5,0.3333333333333333
2024-04-06 08:15:00,434.0,23.0,53.0,0.0,2.0,0.3333333333333333
2024-04-06 08:30:00,443.0,23.0,53.0,0.0,6.0,0.3333333333333333
2024-04-06 08:45:00,433.0,23.0,54.0,0.0,2.5,0.3333333333333333
2024-04-06 09:00:00,437.0,23.0,54.0,0.0,4.0,0.3333333333333333
2024-04-06 09:15:00,434.0,23.0,54.0,0.0,1.0,0.3333333333333333
2024-04-06 09:30:00,427.0,23.0,54.0,0.0,1.0,0.3333333333333333
2024-04-06 09:45:00,426.0,23.0,54.0,0.0,0.0,0.3333333333333333
2024-04-06 10:00:00,438.0,23.3,54.0,0.0,0.5,0.9583333333333334
2024-04-06 10:15:00,437.0,23.3,54.0,0.0,1.0,0.9375
2024-04-06 10:30:00,460.0,23.3,55.0,0.0,4.0,0.4
2024-04-06 10:45:00,447.5,23.3,55.0,0.0,2.0,0.3333333333333333
2024-04-06 11:00:00,448.0,23.3,55.0,0.0,1.0,1.411764705882353
2024-04-06 11:15:00,448.0,23.4,56.0,0.0,1.0,0.6666666666666666
2024-04-06 11:30:00,459.0,23.5,56.0,0.0,2.0,0.0
2024-04-06 11:45:00,457.0,23.5,56.0,0.0,1.0,1.0
2024-04-06 12:00:00,462.5,23.65,56.0,0.0,1.0,1.3478260869565217
2024-04-06 12:15:00,454.0,23.8,56.0,0.0,4.0,1.2
2024-04-06 12:30:00,451.5,23.8,55.0,0.0,3.5,1.1
2024-04-06 12:45:00,454.0,23.8,54.0,0.0,1.0,1.0
2024-04-06 13:00:00,444.0,23.8,54.0,0.0,1.0,0.8125
2024-04-06 13:15:00,461.5,23.9,54.0,0.0,4.0,0.8636363636363636
2024-04-06 13:30:00,456.0,24.0,52.0,0.0,2.0,0.4666666666666667
2024-04-06 13:45:00,446.0,24.3,49.5,20.0,1.5,0.4222222222222222
2024-04-06 14:00:00,433.0,24.5,47.0,0.0,1.0,0.37777777777777777
2024-04-06 14:15:00,429.0,24.5,46.0,0.0,2.0,0.3333333333333333
2024-04-06 14:30:00,426.5,24.5,46.0,0.0,1.5,0.375
2024-04-06 14:45:00,436.0,24.3,46.0,0.0,1.0,1.1111111111111112
2024-04-06 15:00:00,442.0,24.3,47.0,0.0,3.0,0.6153846153846154
2024-04-06 15:15:00,432.5,24.3,47.5,0.0,3.0,0.3333333333333333
2024-04-06 15:30:00,441.0,24.3,49.0,0.0,1.0,0.3333333333333333
2024-04-06 15:45:00,437.0,24.0,50.5,0.0,3.0,1.1388888888888888
2024-04-06 16:00:00,442.0,24.0,51.0,0.0,5.0,0.2
2024-04-06 16:15:00,427.0,24.0,52.0,0.0,3.0,0.2962962962962963
2024-04-06 16:30:00,423.0,23.9,53.0,0.0,3.0,0.3925925925925926
2024-04-06 16:45:00,426.0,23.8,54.0,0.0,3.0,0.4888888888888889
2024-04-06 17:00:00,434.5,23.8,54.5,0.0,2.5,0.5851851851851851
2024-04-06 17:15:00,449.0,23.8,55.0,0.0,3.0,0.6814814814814815
2024-04-06 17:30:00,440.0,24.0,56.0,0.0,2.0,0.7777777777777778
2024-04-06 17:45:00,434.0,24.0,56.0,0.0,2.0,0.8935185185185185
2024-04-06 18:00:00,436.0,24.0,56.0,0.0,2.0,1.0092592592592593
2024-04-06 18:15:00,434.5,24.0,56.0,0.0,3.5,1.125
2024-04-06 18:30:00,436.0,24.0,56.0,0.0,3.0,0.8611111111111112
2024-04-06 18:45:00,435.0,24.0,56.0,0.0,3.0,0.5972222222222222
2024-04-06 19:00:00,440.0,23.9,56.0,0.0,3.5,0.3333333333333333
2024-04-06 19:15:00,436.0,23.8,56.0,0.0,5.0,0.3333333333333333
2024-04-06 19:30:00,436.0,23.8,57.0,0.0,2.0,0.3333333333333333
2024-04-06 19:45:00,432.5,23.8,57.0,0.0,2.0,0.3333333333333333
2024-04-06 20:00:00,435.0,23.8,57.0,0.0,3.0,0.3333333333333333
2024-04-06 20:15:00,437.0,23.65,57.0,0.0,2.0,0.3333333333333333
2024-04-06 20:30:00,436.0,23.5,58.0,0.0,5.0,0.3333333333333333
2024-04-06 20:45:00,422.0,23.5,58.0,0.0,3.0,0.3666666666666667
2024-04-06 21:00:00,434.5,23.5,58.0,0.0,4.0,0.4
2024-04-06 21:15:00,421.0,23.5,58.0,0.0,2.0,0.3888888888888889
2024-04-06 21:30:00,428.5,23.5,58.0,0.0,1.5,0.37777777777777777
2024-04-06 21:45:00,432.0,23.5,58.0,0.0,1.0,0.3666666666666667
2024-04-06 22:00:00,438.0,23.5,58.0,0.0,5.0,0.35555555555555557
2024-04-06 22:15:00,431.5,23.5,59.0,0.0,3.5,0.34444444444444444
2024-04-06 22:30:00,427.0,23.5,59.0,0.0,2.0,0.3333333333333333
2024-04-06 22:45:00,437.5,23.5,59.0,0.0,2.5,0.41666666666666663
2024-04-06 23:00:00,429.0,23.5,59.0,0.0,2.0,0.5
2024-04-06 23:15:00,437.0,23.5,59.0,0.0,2.0,0.0
2024-04-06 23:30:00,442.0,23.3,58.0,0.0,6.0,0.08333333333333333
2024-04-06 23:45:00,441.0,23.3,58.0,0.0,8.0,0.16666666666666666
2024-04-07 00:00:00,438.0,23.3,58.0,0.0,9.0,0.25
2024-04-07 00:15:00,445.5,23.3,57.0,0.0,7.0,0.3333333333333333
2024-04-07 00:30:00,427.0,23.3,57.0,0.0,13.0,0.36507936507936506
2024-04-07 00:45:00,431.0,23.3,57.0,0.0,11.0,0.3968253968253968
2024-04-07 01:00:00,445.0,23.3,57.0,0.0,7.0,0.42857142857142855
2024-04-07 01:15:00,442.0,23.0,58.0,0.0,8.0,0.46031746031746035
2024-04-07 01:30:00,444.0,23.0,58.0,0.0,12.5,0.4920634920634921
2024-04-07 01:45:00,451.0,23.0,58.0,0.0,11.0,0.5238095238095238
2024-04-07 02:00:00,435.3333333333333,22.866666666666664,58.333333333333336,0.0,9.333333333333334,0.5555555555555556
2024-04-07 02:15:00,432.5,22.8,58.5,0.0,8.5,0.5873015873015873
2024-04-07 02:30:00,443.6666666666667,22.7,58.666666666666664,0.0,10.0,0.6190476190476191
2024-04-07 02:45:00,442.0,22.7,58.333333333333336,0.0,12.666666666666666,0.6507936507936508
2024-04-07 03:00:00,433.5,22.5,59.0,0.0,9.0,0.6825396825396826
2024-04-07 03:15:00,443.0,22.5,59.0,0.0,9.0,0.7142857142857143
2024-04-07 03:30:00,437.0,22.5,60.0,0.0,10.0,0.746031746031746
2024-04-07 03:45:00,435.5,22.5,60.0,0.0,9.5,0.7777777777777778
2024-04-07 04:00:00,423.0,22.5,60.0,0.0,15.0,0.8095238095238095
2024-04-07 04:15:00,447.0,22.5,60.0,0.0,14.5,0.8412698412698414
2024-04-07 04:30:00,441.0,22.5,60.0,0.0,11.0,0.873015873015873
2024-04-07 04:45:00,446.0,22.3,60.0,0.0,12.0,0.9047619047619049
2024-04-07 05:00:00,449.0,22.3,60.0,0.0,11.5,0.9365079365079365
2024-04-07 05:15:00,441.0,22.3,60.0,0.0,8.0,0.9682539682539684
2024-04-07 05:30:00,438.0,22.3,60.5,0.0,9.0,1.0
2024-04-07 05:45:00,434.0,22.3,61.0,0.0,12.0,0.0
2024-04-07 06:00:00,442.0,22.3,61.0,0.0,14.0,0.3333333333333333
2024-04-07 06:15:00,438.0,22.4,61.0,0.0,10.0,0.6666666666666666
2024-04-07 06:30:00,442.0,22.5,61.0,0.0,12.0,1.0
2024-04-07 06:45:00,439.0,22.3,61.0,0.0,10.0,0.0
2024-04-07 07:00:00,442.0,22.5,61.0,0.0,8.0,0.0303030303030303
2024-04-07 07:15:00,439.0,22.5,62.0,0.0,7.0,0.0606060606060606
2024-04-07 07:30:00,432.0,22.65,63.0,0.0,3.0,0.0909090909090909
2024-04-07 07:45:00,438.0,23.0,63.0,0.0,1.0,0.1212121212121212
2024-04-07 08:00:00,431.0,23.0,63.0,0.0,4.0,0.1515151515151515
2024-04-07 08:15:00,433.0,23.0,63.0,0.0,3.5,0.1818181818181818
2024-04-07 08:30:00,436.0,23.0,63.0,0.0,4.0,0.2121212121212121
2024-04-07 08:45:00,434.0,23.0,63.5,0.0,2.5,0.2424242424242424
2024-04-07 09:00:00,436.0,23.0,64.0,0.0,1.0,0.2727272727272727
2024-04-07 09:15:00,432.0,23.0,64.0,0.0,1.0,0.303030303030303
2024-04-07 09:30:00,426.5,23.0,64.0,0.0,2.0,0.3333333333333333
2024-04-07 09:45:00,422.0,23.0,64.0,0.0,1.0,0.3333333333333333
2024-04-07 10:00:00,433.0,23.3,64.0,0.0,3.0,0.3333333333333333
2024-04-07 10:15:00,430.0,23.5,64.0,0.0,2.0,0.3333333333333333
2024-04-07 10:30:00,429.0,23.5,64.0,0.0,4.0,0.3333333333333333
2024-04-07 10:45:00,438.0,23.65,62.5,0.0,2.5,0.5666666666666667
2024-04-07 11:00:00,449.0,23.8,62.0,0.0,2.0,0.8
2024-04-07 11:15:00,433.0,23.8,62.0,0.0,2.0,0.3333333333333333
2024-04-07 11:30:00,440.0,23.8,62.0,0.0,1.5,0.6666666666666667
2024-04-07 11:45:00,431.0,23.8,63.0,0.0,3.0,1.0
2024-04-07 12:00:00,437.0,23.8,62.5,0.0,3.0,1.5
2024-04-07 12:15:00,438.0,23.8,62.0,0.0,1.0,1.5
2024-04-07 12:30:00,458.0,23.8,62.0,0.0,1.0,1.5
2024-04-07 12:45:00,441.0,24.0,61.0,0.0,2.0,1.646153846153846
2024-04-07 13:00:00,444.0,24.0,60.0,0.0,1.0,1.0
2024-04-07 13:15:00,428.0,24.0,59.5,0.0,2.0,0.3333333333333333
2024-04-07 13:30:00,435.0,24.0,59.0,0.0,0.0,0.3333333333333333
2024-04-07 13:45:00,445.0,24.0,58.0,0.0,1.0,0.3333333333333333
2024-04-07 14:00:00,423.0,24.0,58.0,0.0,3.5,0.4444444444444444
2024-04-07 14:15:00,437.0,24.0,58.0,0.0,1.0,0.5555555555555556
2024-04-07 14:30:00,425.5,24.0,58.0,0.0,2.5,0.6666666666666666
2024-04-07 14:45:00,436.0,24.0,58.0,0.0,3.0,0.25
2024-04-07 15:00:00,429.0,24.0,58.0,0.0,2.0,0.3333333333333333
2024-04-07 15:15:00,420.5,23.8,58.0,0.0,1.0,0.3333333333333333
2024-04-07 15:30:00,427.0,23.8,58.0,0.0,0.0,1.2941176470588236
2024-04-07 15:45:00,424.0,23.8,58.0,0.0,1.0,0.3333333333333333
2024-04-07 16:00:00,446.5,23.8,57.0,0.0,0.5,0.625
2024-04-07 16:15:00,437.0,23.8,56.0,0.0,2.0,0.6541666666666667
2024-04-07 16:30:00,429.5,23.8,56.0,0.0,1.0,0.6833333333333333
2024-04-07 16:45:00,428.0,23.5,55.0,0.0,2.0,0.7125
2024-04-07 17:00:00,425.0,23.5,55.0,0.0,2.0,0.7416666666666667
2024-04-07 17:15:00,431.0,23.3,55.0,0.0,1.5,0.7708333333333334
2024-04-07 17:30:00,417.0,23.3,55.0,0.0,4.0,0.8
2024-04-07 17:45:00,438.0,23.3,55.5,0.0,2.0,1.3888888888888888
2024-04-07 18:00:00,434.0,23.0,57.0,0.0,1.0,2.01980198019802
2024-04-07 18:15:00,448.0,23.3,57.0,0.0,1.0,1.9417191719171916
2024-04-07 18:30:00,447.0,23.65,57.0,0.0,3.5,1.8636363636363635
2024-04-07 18:45:00,433.0,23.8,57.0,0.0,1.0,1.1428571428571428
2024-04-07 19:00:00,458.0,23.8,57.0,0.0,1.0,0.4
2024-04-07 19:15:00,449.5,23.8,57.5,0.0,1.5,0.6363636363636364
2024-04-07 19:30:00,443.0,23.8,58.0,0.0,2.0,1.4
2024-04-07 19:45:00,435.0,23.5,58.0,0.0,2.5,0.0
2024-04-07 20:00:00,453.0,23.5,58.0,0.0,2.0,0.5
2024-04-07 20:15:00,448.0,23.5,58.0,0.0,1.0,0.7272727272727273
2024-04-07 20:30:00,449.0,23.5,58.0,0.0,3.0,0.5303030303030303
2024-04-07 20:45:00,436.0,23.5,58.0,0.0,1.0,0.3333333333333333
2024-04-07 21:00:00,439.5,23.5,58.5,0.0,1.0,0.3888888888888889
2024-04-07 21:15:00,450.0,23.5,59.0,0.0,3.0,0.4444444444444444
2024-04-07 21:30:00,437.0,23.3,60.0,0.0,1.0,0.5
2024-04-07 21:45:00,442.5,23.3,60.0,0.0,2.5,0.5555555555555556
2024-04-07 22:00:00,424.0,23.3,60.0,0.0,4.0,0.6111111111111112
2024-04-07 22:15:00,427.5,23.3,60.0,0.0,2.5,0.6666666666666667
2024-04-07 22:30:00,429.0,23.3,60.0,0.0,1.0,0.7222222222222223
2024-04-07 22:45:00,445.0,23.3,60.0,0.0,2.0,0.7777777777777778
2024-04-07 23:00:00,436.5,23.3,60.5,0.0,2.0,0.8333333333333333
2024-04-07 23:15:00,438.0,23.5,60.0,0.0,1.0,0.8888888888888888
2024-04-07 23:30:00,427.0,23.5,60.0,0.0,2.0,0.9444444444444444
2024-04-07 23:45:00,447.0,23.5,60.0,0.0,1.5,1.0
2024-04-08 00:00:00,456.0,23.5,59.0,0.0,1.0,0.0
2024-04-08 00:15:00,447.0,23.5,59.0,0.0,1.0,0.1111111111111111
2024-04-08 00:30:00,445.0,23.5,59.0,0.0,1.0,0.2222222222222222
2024-04-08 00:45:00,450.0,23.3,59.0,0.0,3.0,0.3333333333333333
2024-04-08 01:00:00,447.5,23.3,59.0,0.0,1.5,0.3939393939393939
2024-04-08 01:15:00,442.0,23.3,59.0,0.0,3.0,0.45454545454545453
2024-04-08 01:30:00,438.0,23.0,59.0,0.0,1.0,0.5151515151515151
2024-04-08 01:45:00,451.0,23.0,59.0,0.0,2.0,0.5757575757575758
2024-04-08 02:00:00,434.0,22.8,59.0,0.0,3.0,0.6363636363636364
2024-04-08 02:15:00,445.0,22.8,60.0,0.0,4.0,0.696969696969697
2024-04-08 02:30:00,433.0,22.5,60.0,0.0,2.0,0.7575757575757576
2024-04-08 02:45:00,431.5,22.5,59.0,0.0,1.5,0.8181818181818182
2024-04-08 03:00:00,445.0,22.5,59.0,3.0,2.0,0.8787878787878789
2024-04-08 03:15:00,430.0,22.3,59.0,1.0,1.0,0.9393939393939394
2024-04-08 03:30:00,431.5,22.3,59.0,1.0,2.0,1.0
2024-04-08 03:45:00,440.0,22.3,59.0,9.0,3.0,0.0
2024-04-08 04:00:00,434.0,22.3,59.0,9.0,2.0,0.08333333333333333
2024-04-08 04:15:00,439.0,22.15,58.5,5.0,3.5,0.16666666666666666
2024-04-08 04:30:00,450.0,22.0,58.0,6.0,1.0,0.25
2024-04-08 04:45:00,437.0,22.0,58.0,4.5,3.0,0.3333333333333333
2024-04-08 05:00:00,448.0,22.0,58.0,3.0,2.0,0.3333333333333333
2024-04-08 05:15:00,436.0,22.0,58.0,6.0,3.0,0.3333333333333333
2024-04-08 05:30:00,438.5,22.0,58.0,3.0,2.5,0.3333333333333333
2024-04-08 05:45:00,438.0,22.0,58.0,3.0,2.0,0.3333333333333333
2024-04-08 06:00:00,440.5,22.0,57.5,4.5,1.5,0.3333333333333333
2024-04-08 06:15:00,435.0,21.8,57.0,2.0,2.0,0.3333333333333333
2024-04-08 06:30:00,443.0,21.8,57.0,3.0,2.0,0.3333333333333333
2024-04-08 06:45:00,430.5,21.8,57.0,1.0,1.5,0.3333333333333333
2024-04-08 07:00:00,432.0,21.8,57.0,0.0,3.0,0.3333333333333333
2024-04-08 07:15:00,442.5,22.05,55.5,0.0,1.0,0.3333333333333333
2024-04-08 07:30:00,452.0,22.8,53.0,0.0,2.0,0.3333333333333333
2024-04-08 07:45:00,458.0,23.3,52.0,0.0,2.0,0.3333333333333333
2024-04-08 08:00:00,462.0,23.65,50.5,0.0,1.5,0.9565217391304348
2024-04-08 08:15:00,447.0,23.8,50.0,0.0,4.0,2.3142857142857145
2024-04-08 08:30:00,450.0,23.5,50.0,0.0,2.0,0.45454545454545453
2024-04-08 08:45:00,488.5,23.4,50.5,0.0,2.5,1.7272727272727273
2024-04-08 09:00:00,468.0,23.5,50.0,0.0,1.0,1.6296296296296295
2024-04-08 09:15:00,484.5,23.4,50.0,0.0,1.0,1.5263157894736843
2024-04-08 09:30:00,480.0,23.3,50.0,0.0,1.0,1.8333333333333333
2024-04-08 09:45:00,475.0,23.3,50.0,0.0,4.0,1.606060606060606
2024-04-08 10:00:00,499.0,23.5,49.5,0.0,1.0,1.3870967741935485
2024-04-08 10:15:00,493.0,23.5,49.0,0.0,6.0,0.5555555555555556
2024-04-08 10:30:00,498.5,23.5,48.0,0.0,3.0,1.5733333333333333
2024-04-08 10:45:00,498.0,23.5,47.0,0.0,1.0,1.5294117647058822
2024-04-08 11:00:00,501.0,23.8,47.0,0.0,2.0,2.411764705882353
2024-04-08 11:15:00,504.0,23.8,47.0,0.0,3.0,2.4444444444444446
2024-04-08 11:30:00,512.0,23.8,46.0,0.0,3.0,2.2913385826771653
2024-04-08 11:45:00,514.0,23.8,46.0,0.0,2.5,2.3523809523809525
2024-04-08 12:00:00,525.0,23.8,46.0,0.0,1.0,2.5364238410596025
2024-04-08 12:15:00,537.0,23.8,45.0,0.0,3.0,2.7222222222222223
2024-04-08 12:30:00,523.0,23.8,45.0,0.0,2.0,3.2983870967741935
2024-04-08 12:45:00,533.0,23.8,45.0,0.0,1.0,3.2781954887218046
2024-04-08 13:00:00,533.0,23.8,45.0,0.0,1.0,2.4803149606299213
2024-04-08 13:15:00,578.0,23.9,44.0,15.0,1.5,3.051282051282051
2024-04-08 13:30:00,549.0,24.0,43.0,0.0,2.0,3.423611111111111
2024-04-08 13:45:00,535.0,24.0,43.0,0.0,1.5,3.6704545454545454
2024-04-08 14:00:00,540.0,24.0,42.0,0.0,2.0,2.3732394366197185
2024-04-08 14:15:00,527.0,24.0,42.0,0.0,1.0,2.520231213872832
2024-04-08 14:30:00,525.0,24.0,42.5,17.5,2.0,3.5697674418604652
2024-04-08 14:45:00,542.0,24.0,43.0,16.0,9.0,3.2824858757062145
2024-04-08 15:00:00,540.5,24.0,44.5,0.0,3.0,3.324324324324324
2024-04-08 15:15:00,545.0,24.0,46.0,0.0,3.0,3.75
2024-04-08 15:30:00,571.0,24.0,47.0,74.0,7.0,4.8062015503875966
2024-04-08 15:45:00,582.5,24.0,47.5,22.0,2.5,5.682926829268292
2024-04-08 16:00:00,587.0,24.0,48.0,29.0,2.0,4.442786069651741
2024-04-08 16:15:00,574.0,24.0,48.0,82.0,1.0,3.167539267015707
2024-04-08 16:30:00,562.5,23.8,48.5,59.5,1.5,1.9315068493150684
2024-04-08 16:45:00,553.0,23.8,51.0,52.0,1.0,1.5384615384615385
